quizzes,solutions
423500090087960243961403857819604705604270189205019064352790006146300008798106532,423587691587961243961423857819634725634275189275819364352798416146352978798146532
503764010706008235081000467860200374215070608437006152608129543192045006354687921,523764819746918235981532467869251374215473698437896152678129543192345786354687921
050038206706045031381602500260009084597081623814026900630297410972514368100863792,459138276726945831381672549263759184597481623814326957638297415972514368145863792
819640075030000910570891430267915380003206100051438702398704521046152893125089047,819643275634527918572891436267915384483276159951438762398764521746152893125389647
639027108841963570075104930027498365004056720563700089390675014402800650756001893,639527148841963572275184936127498365984356721563712489398675214412839657756241893
192085743304912658805030901941008500750491280608073019016857390039126075587009102,192685743374912658865734921941268537753491286628573419216857394439126875587349162
540279030279180064180506000790035426462001853035462000918354672354627981027018005,546279138279183564183546297791835426462791853835462719918354672354627981627918345
239814675607290004801605293085706942924000736763040150498501307016320400372009561,239814675657293814841675293185736942924158736763942158498561327516327489372489561
310967520542138679000450081085000902926845030173290458059004706701520843804671295,318967524542138679697452381485713962926845137173296458259384716761529843834671295
061925830925008160730001529017254983204389010389617052090070045546892071070540298,461925837925738164738461529617254983254389716389617452892173645546892371173546298
049685701127394806658172943500268100086417395071500600762001038805726419900803007,349685721127394856658172943593268174286417395471539682762941538835726419914853267
432198657675043008980007400003859276267300509598726100326081790014975362059032800,432198657675243918981567423143859276267314589598726134326481795814975362759632841
280304907431096528609852103016927400854163079792508600020005010543071892167089304,285314967431796528679852143316927485854163279792548631928435716543671892167289354
573021986086530412010960503024196835109853704835702069290080340650374201040209650,573421986986537412412968573724196835169853724835742169291685347658374291347219658
941750308030904670065280490000169053573842906196507004017325849352490167409601502,941756328238914675765283491824169753573842916196537284617325849352498167489671532
104863972927410683630792145340028507089057360571630208790340006000579431400086750,154863972927415683638792145346928517289157364571634298795341826862579431413286759
090624708781395000624081059078130526130502007562078090956240830813906074247013965,395624718781395642624781359478139526139562487562478193956247831813956274247813965
025906710417532968860740003293867051600015390004329006082674135500298640706100289,325986714417532968869741523293867451678415392154329876982674135531298647746153289
395126874748305612106000539830510267510670403002004001961280345207450096450060728,395126874748395612126748539834519267519672483672834951961287345287453196453961728
089200073420713589170859406095680031231970860860021790357498612908102300610037008,589246173426713589173859426795684231231975864864321795357498612948162357612537948
405009671329761040701080230853200160614853007000614583108532700532976408906048352,485329671329761845761485239853297164614853927297614583148532796532976418976148352
400092873009030045783051069156079384030165927297003016970310652062980401341526700,415692873629738145783451269156279384834165927297843516978314652562987431341526798
897230415054097000006054700603485972485729060709603548341070296578062104962001057,897236415154897623236154789613485972485729361729613548341578296578962134962341857
703201986512800734908374521135902408087510692029048050301625849804037200050400017,743251986512896734968374521135962478487513692629748153371625849894137265256489317
980206407754908062063000109375480600490002573126350094802673945630594018540021736,981236457754918362263745189375489621498162573126357894812673945637594218549821736
800324615651970020430500879040031758163857290785402136576080300004065982928040067,897324615651978423432516879249631758163857294785492136576289341314765982928143567
